mean,std,var,min,max,rms,zero_cross_rate,spectral_entropy,dominant_freq,energy,iqr,skew,kurtosis,subject_id,activity,qom_category,source_file
-0.0003447843431570158,0.0028981018543309707,8.398994358076611e-06,-0.007467509833582314,0.006369601987380547,0.0029185391210951456,0.0010557238593592215,2.78205763873844,4.000090402043087,0.1855703289212905,0.003933168608115713,0.04743789563662537,-0.18015748327746417,S01,jump,Healthy Baseline,S01JUMP01.CSV
-0.0005982236881865939,0.002823753730170801,7.973585128653513e-06,-0.007332202805203571,0.00624033455053774,0.0028864262869093124,0.0007344165978151107,2.7253757282718944,4.000090402043087,0.18150911587885493,0.003533015705397932,0.11044504735706852,-0.15427062713339623,S01,jump,Healthy Baseline,S01JUMP01.CSV
-0.0005338621504974298,0.0025581212408037415,6.543984282651273e-06,-0.007332202805203571,0.005920849853024386,0.002613234218049544,0.0006885155604516662,2.7539036218428388,1.5000339007661576,0.14877644320569589,0.0032475410030679613,0.09147640172517303,0.09414869069786569,S01,jump,Healthy Baseline,S01JUMP01.CSV
-0.0008828729847628611,0.0016433821726379012,2.7007049653440685e-06,-0.006732863987993485,0.00699116288521148,0.0018655212870852351,0.00036720829890755534,2.380800797406268,4.500101702298473,0.07581897648656977,0.0008042499019964978,1.208910630792135,8.891474524745098,S01,run,Healthy Baseline,S01RUN.CSV
-0.0009655975656661714,0.0005679241864750436,3.2253788158334007e-07,-0.003446099623697389,0.00017841162116896393,0.0011202305746603135,9.180207472688883e-05,0.8211193643034521,1.0000226005107717,0.02733961174923667,0.0005955420152876444,-1.551779470694498,4.286708851575323,S01,run,Healthy Baseline,S01RUN.CSV
-0.0009652915528394038,0.0005234412061763535,2.7399069632335574e-07,-0.0030819310669165717,0.00018709278402001862,0.001098079449906273,9.180207472688883e-05,0.7150136278526958,1.0000226005107717,0.0262690899283846,0.0005799450727175731,-1.1945939031354937,2.6888996226116406,S01,run,Healthy Baseline,S01RUN.CSV
-0.0009359122836248063,0.0005998490123592326,3.5981883762834685e-07,-0.0030819310669165717,0.00034983398431404517,0.0011116432162650688,0.0002754062241806665,0.9169486188836037,1.0000226005107717,0.026922063448881844,0.0006779267277332617,-0.8147029352921809,1.2180614203732762,S01,run,Healthy Baseline,S01RUN.CSV
-0.0008548304812526034,0.000580795415308217,3.373233144430443e-07,-0.0024033049189997476,0.00034983398431404517,0.0010334691413494657,0.00036720829890755534,0.9535922125798916,1.0000226005107717,0.023268721742925217,0.0006900180222616077,-0.5225874118323394,-0.01293235825175243,S01,run,Healthy Baseline,S01RUN.CSV
-0.0008235721973161872,0.0005263102593603323,2.770024891079402e-07,-0.0022598154036686095,0.0002671321716000007,0.0009773810174646084,0.0002754062241806665,0.8630507535338713,1.0000226005107717,0.020811591810797135,0.0006331961219134615,-0.30603541479217417,0.06926366160279063,S01,run,Healthy Baseline,S01RUN.CSV
-0.0008201313862531199,0.00044381307542918746,1.9697004592191365e-07,-0.0017926263238989592,0.0002621127677528884,0.0009325157031596722,9.180207472688883e-05,0.6890124336030917,1.0000226005107717,0.018944790501225488,0.0005365261487485015,-0.20580628641100915,-0.02559684688406394,S01,run,Healthy Baseline,S01RUN.CSV
-0.0008501234712346049,0.0004115920067678742,1.694079800352058e-07,-0.00195181935350138,9.533641028755635e-05,0.000944519929053474,9.180207472688883e-05,0.5825505709400003,1.0000226005107717,0.019435680490516808,0.0004858981958740195,-0.3816549683293249,0.2081393198696242,S01,run,Healthy Baseline,S01RUN.CSV
-0.0009663686343353996,0.00043178529106546954,1.8643853758049223e-07,-0.002069450001183208,0.00015440244867945903,0.0010584454993091319,0.00018360414945377767,0.5477995049481363,1.5000339007661576,0.024407005578919005,0.0004263389237334998,0.11893407907168722,0.42681279853087606,S01,run,Healthy Baseline,S01RUN.CSV
-0.0010381586561559986,0.0004135622344113469,1.7103372173130587e-07,-0.0021369601304034465,0.00015440244867945903,0.001117500387956503,9.180207472688883e-05,0.47418062519100657,5.500124302809245,0.027206511852768817,0.0004829459286774039,-0.14967290308103504,0.4643617584472488,S01,run,Healthy Baseline,S01RUN.CSV
-0.0009161261099540633,0.001848229512892241,3.41595233232589e-06,-0.02195114069320825,0.004144130503614443,0.0020628231581174025,0.0002754062241806665,3.413410806772736,1.5000339007661576,0.0927046451689636,0.0012131758113912196,-3.845724644728925,35.422342511464144,S01,run,Healthy Baseline,S01RUN01.CSV
-0.0007807065090396358,0.0010245836098286885,1.0497715735295864e-06,-0.004142126432205252,0.0028703270595165564,0.0012881281872494064,0.0003213072615441109,1.8264640307879576,1.5000339007661576,0.03614894830476942,0.0007146968615049811,0.44229790993922274,3.0529823745358646,S01,run,Healthy Baseline,S01RUN01.CSV
-0.000823133414880876,0.0007940110505241984,6.304535483545412e-07,-0.0032056907686431628,0.001560586688971089,0.0011436792238420674,0.0004590103736344441,1.3743519286068715,1.5000339007661576,0.02849613521130759,0.0007906878103990039,-0.058916255638447226,1.297348277496818,S01,run,Healthy Baseline,S01RUN01.CSV
-0.0010153712189648373,0.0008217085961758221,6.752050170292403e-07,-0.0032056907686431628,0.0010324135989394638,0.0013062096804615177,0.0003213072615441109,1.1146529328382873,1.5000339007661576,0.03717091872721344,0.001044165705810748,-0.20436367407851935,0.20708498940781705,S01,run,Healthy Baseline,S01RUN01.CSV
-0.0009988994986723163,0.0006864033300181195,4.7114953145996353e-07,-0.0029195933172429414,0.0010324135989394638,0.0012120023679464361,0.00018360414945377767,0.9276854862087399,1.5000339007661576,0.032002539033630636,0.0007875443774770122,-0.027853968850463366,0.887827114385837,S01,run,Healthy Baseline,S01RUN01.CSV
-0.000914907565246506,0.0004717783926917093,2.2257485181077264e-07,-0.0019231537962377588,0.0005496335735215777,0.0010293836528506087,0.00018360414945377767,0.6539306779831933,5.000113002553858,0.023085114533815572,0.0005766333161240252,0.3686733977470742,0.3332318073701379,S01,run,Healthy Baseline,S01RUN01.CSV
-0.0008524470135612374,0.0004302585288083777,1.851224016123496e-07,-0.0019231537962377588,0.0005496335735215777,0.0009548760718238897,0.00018360414945377767,0.668976788799669,5.500124302809245,0.019864220177036138,0.0004597057637555818,0.24402280340277546,0.8881636809648303,S01,run,Healthy Baseline,S01RUN01.CSV
-0.0007900645881086944,0.000361851334855694,1.309363885368476e-07,-0.001624014446142599,0.00017594405113576097,0.000868987020570623,0.00018360414945377767,0.5591344540661953,1.5000339007661576,0.016451446095673658,0.00043039066160775296,0.19377917380241452,0.15008735490027236,S01,run,Healthy Baseline,S01RUN01.CSV
-0.0008219198338965338,0.0004658284676997099,2.169961613194597e-07,-0.0019649981860725275,0.0002998529569781266,0.0009447477836290304,0.0002754062241806665,0.7777629144777459,1.5000339007661576,0.019445058890603436,0.0006148662783858538,0.18203860642895406,-0.13425693861011556,S01,run,Healthy Baseline,S01RUN01.CSV
-0.0009443113468484121,0.0004816645977158413,2.3200078469276323e-07,-0.0019649981860725275,0.0002998529569781266,0.0010600588212356073,0.00018360414945377767,0.6729994743324963,1.5000339007661576,0.024481466411788756,0.0005650902105319288,0.33635300701044163,-0.008411664168423982,S01,run,Healthy Baseline,S01RUN01.CSV
-0.0005542218851231587,0.0006704553502600934,4.495103766923846e-07,-0.002169855140362538,0.008608496713808141,0.0008698691135118272,0.00022950518681722206,2.581519850115178,9.50021470485233,0.016484862175347392,0.0003782702272642966,7.69768031142222,82.70691688756526,S01,stand,Healthy Baseline,S01STAND.CSV
-0.0005352416258061779,0.0002764201787148716,7.640811520076156e-08,-0.0012331431235067527,0.00015263728990137212,0.0006024049412118081,0.00036720829890755534,0.6461152494681592,2.500056501276929,0.007905958863696813,0.0003660851338061673,0.19403873042674905,-0.24179156463589413,S01,stand,Healthy Baseline,S01STAND.CSV
-0.000569693463425423,0.0002992585926094889,8.955570525061204e-08,-0.0014207299597756371,0.00015263728990137212,0.0006435109536909732,0.0002754062241806665,0.6897683450917456,3.5000791017877013,0.009021720887076513,0.0003717460919520353,-0.16905598587670578,0.18264082688879224,S01,stand,Healthy Baseline,S01STAND.CSV
-0.0006373353158469435,0.0003350468217027414,1.1225637273310859e-07,-0.0014525005967204248,0.00017735552446843426,0.0007200365807088079,0.00018360414945377767,0.6846799063359164,3.0000678015323152,0.011295010033296707,0.0004433581541122477,-0.3080204769146609,-0.18964728535483033,S01,stand,Healthy Baseline,S01STAND.CSV
-0.0006491784387516823,0.0003042660169594895,9.257780907639235e-08,-0.0014525005967204248,0.00017735552446843426,0.0007169452241395182,0.00018360414945377767,0.5896122728880467,2.500056501276929,0.011198231759917085,0.00042308026430654024,-0.020632774137638154,0.12406643557795949,S01,stand,Healthy Baseline,S01STAND.CSV
-0.0005636424541721064,0.00024669188244325524,6.085688486339687e-08,-0.001141971977695786,-4.4314342601950176e-05,0.000615263927927318,0.0,0.5394126798094517,0.5000113002553859,0.008247083786172312,0.0003687493653014237,0.020635138312595044,-0.6866034557951735,S01,stand,Healthy Baseline,S01STAND.CSV
-0.0005703637669658735,0.00025584588578327717,6.545711727222971e-08,-0.0011236251449434525,-4.4314342601950176e-05,0.0006251175440984927,0.0,0.5414615099479484,5.500124302809245,0.008513357570670978,0.0003759057563870326,0.0672571242480711,-0.7355081035003255,S01,stand,Healthy Baseline,S01STAND.CSV
-0.0006642045022005389,0.0002344607330740082,5.497183535360133e-08,-0.0011236251449434525,-8.730504951231245e-05,0.0007043716746839462,0.0,0.3870890963661946,1.5000339007661576,0.010808894190530698,0.00033393286020162163,0.2894280561231287,-0.2846841041356929,S01,stand,Healthy Baseline,S01STAND.CSV
-0.0007062095236678459,0.00036660720222922,1.344008407263362e-07,-0.0019059424212657424,9.839231694748909e-05,0.000795696381822553,9.180207472688883e-05,0.6676895702303297,1.0000226005107717,0.013793429700343307,0.00046711190638201955,-0.39273592850698263,0.27268255410572095,S01,stand,Healthy Baseline,S01STAND.CSV
-0.000562810668198339,0.00042447990897015816,1.8018319311931378e-07,-0.0019059424212657424,0.00034910424789004344,0.0007049390337874436,0.0002754062241806665,1.0278908428697011,0.5000113002553859,0.010826313955007405,0.0005134005864952283,-0.5505998218824479,0.23637093370351225,S01,stand,Healthy Baseline,S01STAND.CSV
-0.0007956263992421584,0.0003261136715246923,1.063501267553149e-07,-0.0014586880253468768,0.002020986818021373,0.000859867137368534,4.590103736344442e-05,0.5480932863612036,0.5000113002553859,0.01610794736667962,0.00034175916820493356,2.655590737166767,17.841494286776374,S01,walk,Healthy Baseline,S01WALK.CSV
